1 1:1.000000 2:0.325840 3:0.369050 6:0.465910 7:0.206190 8:0.343430 9:0.106172 10:0.120251 11:0.136198 19:0.151812 20:0.171944 23:0.217072 24:0.067185 25:0.076094 28:0.096066 29:0.042514 30:0.111903 31:0.126743 34:0.160007 35:0.070812 36:0.117944
1 1:1.000000 2:0.382020 3:0.464290 6:0.659090 7:0.288660 8:0.414140 9:0.145939 10:0.177368 11:0.215565 19:0.251786 20:0.306009 23:0.434400 24:0.110274 25:0.134022 28:0.190253 29:0.083325 30:0.158210 31:0.192281 34:0.272956 35:0.119546 36:0.171512
1 1:1.000000 2:0.404490 3:0.476190 6:0.488640 7:0.432990 8:0.535350 9:0.163612 10:0.192614 11:0.226757 19:0.197650 20:0.232685 23:0.238769 24:0.175140 25:0.206186 28:0.211576 29:0.187480 30:0.216544 31:0.254928 34:0.261593 35:0.231801 36:0.286600
1 1:1.000000 2:0.449440 3:0.357140 6:0.590910 7:0.474230 8:0.565660 9:0.201996 10:0.160513 11:0.127549 19:0.265579 20:0.211038 23:0.349175 24:0.213138 25:0.169367 28:0.280227 29:0.224894 30:0.254230 31:0.202020 34:0.334254 35:0.268253 36:0.319971
1 1:1.000000 2:0.561800 3:0.392860 6:0.556820 7:0.443300 8:0.535350 9:0.315619 10:0.220709 11:0.154339 19:0.312821 20:0.218752 23:0.310049 24:0.249046 25:0.174155 28:0.246838 29:0.196515 30:0.300760 31:0.210318 34:0.298094 35:0.237321 36:0.286600
1 1:1.000000 2:0.584270 3:0.333330 6:0.420450 7:0.340210 8:0.424240 9:0.341371 10:0.194755 11:0.111109 19:0.245656 20:0.140149 23:0.176778 24:0.198774 25:0.113402 28:0.143041 29:0.115743 30:0.247871 31:0.141412 34:0.178372 35:0.144331 36:0.179980
1 1:1.000000 2:0.561800 3:0.416670 6:0.306820 7:0.206190 8:0.343430 9:0.315619 10:0.234085 11:0.173614 19:0.172371 20:0.127843 23:0.094139 24:0.115838 25:0.085913 28:0.063263 29:0.042514 30:0.192939 31:0.143097 34:0.105371 35:0.070812 36:0.117944
1 1:1.000000 2:0.595510 3:0.309520 6:0.181820 7:0.268040 8:0.393940 9:0.354632 10:0.184322 11:0.095803 19:0.108276 20:0.056277 23:0.033059 24:0.159621 25:0.082964 28:0.048735 29:0.071845 30:0.234595 31:0.121932 34:0.071626 35:0.105592 36:0.155189
1 1:1.000000 2:0.382020 3:0.357140 6:0.590910 7:0.329900 8:0.444440 9:0.145939 10:0.136435 11:0.127549 19:0.225739 20:0.211038 23:0.349175 24:0.126028 25:0.117820 28:0.194941 29:0.108834 30:0.169785 31:0.158727 34:0.262624 35:0.146621 36:0.197527
1 1:1.000000 2:0.449440 3:0.309520 6:0.420450 7:0.247420 8:0.272730 9:0.201996 10:0.139111 11:0.095803 19:0.188967 20:0.130138 23:0.176778 24:0.111200 25:0.076581 28:0.104028 29:0.061217 30:0.122576 31:0.084415 34:0.114669 35:0.067479 36:0.074382
1 1:1.000000 2:0.460670 3:0.321430 6:0.568180 7:0.216490 8:0.252530 9:0.212217 10:0.148073 11:0.103317 19:0.261743 20:0.182630 23:0.322829 24:0.099730 25:0.069586 28:0.123005 29:0.046868 30:0.116333 31:0.081171 34:0.143482 35:0.054670 36:0.063771
1 1:1.000000 2:0.337080 3:0.345240 6:0.409090 7:0.185570 8:0.323230 9:0.113623 10:0.116373 11:0.119191 19:0.137896 20:0.141234 23:0.167355 24:0.062552 25:0.064066 28:0.075915 29:0.034436 30:0.108954 31:0.111592 34:0.132230 35:0.059982 36:0.104478
1 1:1.000000 2:0.348310 3:0.369050 6:0.329550 7:0.257730 8:0.393940 9:0.121320 10:0.128544 11:0.136198 19:0.114786 20:0.121620 23:0.108603 24:0.089770 25:0.095115 28:0.084935 29:0.066425 30:0.137213 31:0.145384 34:0.129823 35:0.101530 36:0.155189
1 1:1.000000 2:0.393260 3:0.250000 6:0.340910 7:0.319590 8:0.434340 9:0.154653 10:0.098315 11:0.062500 19:0.134066 20:0.085227 23:0.116220 24:0.125682 25:0.079897 28:0.108951 29:0.102138 30:0.170809 31:0.108585 34:0.148071 35:0.138811 36:0.188651
1 1:1.000000 2:0.573030 3:0.357140 6:0.659090 7:0.288660 8:0.414140 9:0.328363 10:0.204652 11:0.127549 19:0.377678 20:0.235387 23:0.434400 24:0.165411 25:0.103092 28:0.190253 29:0.083325 30:0.237315 31:0.147906 34:0.272956 35:0.119546 36:0.171512
1 1:1.000000 2:0.426970 3:0.285710 6:0.715910 7:0.226800 8:0.353540 9:0.182303 10:0.121990 11:0.081630 19:0.305672 20:0.204543 23:0.512527 24:0.096837 25:0.064799 28:0.162368 29:0.051438 30:0.150951 31:0.101010 34:0.253103 35:0.080183 36:0.124991
1 1:1.000000 2:0.269660 3:0.488100 6:0.715910 7:0.319590 8:0.434340 9:0.072717 10:0.131621 11:0.238242 19:0.193052 20:0.349436 23:0.512527 24:0.086181 25:0.155992 28:0.228798 29:0.102138 30:0.117124 31:0.212001 34:0.310948 35:0.138811 36:0.188651
1 1:1.000000 2:0.426970 3:0.119050 6:0.613640 7:0.134020 8:0.282830 9:0.182303 10:0.050831 11:0.014173 19:0.262006 20:0.073054 23:0.376554 24:0.057223 25:0.015955 28:0.082240 29:0.017961 30:0.120760 31:0.033671 34:0.173556 35:0.037905 36:0.079993
1 1:1.000000 2:0.370790 3:0.369050 6:0.602270 7:0.154640 8:0.292930 9:0.137485 10:0.136840 11:0.136198 19:0.223316 20:0.222268 23:0.362729 24:0.057339 25:0.057070 28:0.093135 29:0.023914 30:0.108616 31:0.108106 34:0.176423 35:0.045299 36:0.085808
1 1:1.000000 2:0.292130 3:0.404760 6:0.500000 7:0.298970 8:0.414140 9:0.085340 10:0.118243 11:0.163831 19:0.146065 20:0.202380 23:0.250000 24:0.087338 25:0.121011 28:0.149485 29:0.089383 30:0.120983 31:0.167627 34:0.207070 35:0.123815 36:0.171512
1 1:1.000000 2:0.494380 3:0.392860 6:0.443180 7:0.360820 8:0.404040 9:0.244412 10:0.194222 11:0.154339 19:0.219099 20:0.174108 23:0.196409 24:0.178382 25:0.141752 28:0.159908 29:0.130191 30:0.199749 31:0.158731 34:0.179062 35:0.145786 36:0.163248
1 1:1.000000 2:0.483150 3:0.190480 6:0.375000 7:0.432990 8:0.525250 9:0.233434 10:0.092030 11:0.036283 19:0.181181 20:0.071430 23:0.140625 24:0.209199 25:0.082476 28:0.162371 29:0.187480 30:0.253775 31:0.100050 34:0.196969 35:0.227428 36:0.275888
1 1:1.000000 2:0.550560 3:0.321430 6:0.556820 7:0.278350 8:0.404040 9:0.303116 10:0.176967 11:0.103317 19:0.306563 20:0.178979 23:0.310049 24:0.153248 25:0.089470 28:0.154991 29:0.077479 30:0.222448 31:0.129871 34:0.224978 35:0.112465 36:0.163248
1 1:1.000000 2:0.359550 3:0.202380 6:0.681820 7:0.030928 8:0.202020 9:0.129276 10:0.072766 11:0.040958 19:0.245148 20:0.137987 23:0.464879 24:0.011120 25:0.006259 28:0.021087 29:0.000957 30:0.072636 31:0.040885 34:0.137741 35:0.006248 36:0.040812
1 1:1.000000 2:0.382020 3:0.226190 6:0.579550 7:0.474230 8:0.565660 9:0.145939 10:0.086409 11:0.051162 19:0.221400 20:0.131088 23:0.335878 24:0.181165 25:0.107266 28:0.274840 29:0.224894 30:0.216093 31:0.127947 34:0.327828 35:0.268253 36:0.319971
1 1:1.000000 2:0.393260 3:0.214290 6:0.522730 7:0.278350 8:0.272730 9:0.154653 10:0.084272 11:0.045920 19:0.205569 20:0.112016 23:0.273247 24:0.109464 25:0.059648 28:0.145502 29:0.077479 30:0.107254 31:0.058443 34:0.142564 35:0.075914 36:0.074382
1 1:1.000000 2:0.426970 3:0.333330 6:0.488640 7:0.175260 8:0.313130 9:0.182303 10:0.142322 11:0.111109 19:0.208635 20:0.162878 23:0.238769 24:0.074831 25:0.058419 28:0.085639 29:0.030716 30:0.133697 31:0.104376 34:0.153008 35:0.054879 36:0.098050
1 1:1.000000 2:0.460670 3:0.416670 6:0.659090 7:0.175260 8:0.313130 9:0.212217 10:0.191947 11:0.173614 19:0.303623 20:0.274623 23:0.434400 24:0.080737 25:0.073026 28:0.115512 29:0.030716 30:0.144250 31:0.130472 34:0.206381 35:0.054879 36:0.098050
1 1:1.000000 2:0.382020 3:0.309520 6:0.465910 7:0.319590 8:0.434340 9:0.145939 10:0.118243 11:0.095803 19:0.177987 20:0.144208 23:0.217072 24:0.122090 25:0.098919 28:0.148900 29:0.102138 30:0.165927 31:0.134437 34:0.202363 35:0.138811 36:0.188651
1 1:1.000000 2:0.573030 3:0.392860 6:0.602270 7:0.113400 8:0.262630 9:0.328363 10:0.225121 11:0.154339 19:0.345119 20:0.236608 23:0.362729 24:0.064982 25:0.044550 28:0.068297 29:0.012860 30:0.150495 31:0.103177 34:0.158174 35:0.029782 36:0.068975
1 1:1.000000 2:0.280900 3:0.416670 6:0.420450 7:0.402060 8:0.505050 9:0.078905 10:0.117043 11:0.173614 19:0.118104 20:0.175189 23:0.176778 24:0.112939 25:0.167526 28:0.169046 29:0.161652 30:0.141869 31:0.210439 34:0.212348 35:0.203060 36:0.255076
1 1:1.000000 2:0.325840 3:0.142860 6:0.568180 7:0.402060 8:0.505050 9:0.106172 10:0.046550 11:0.020409 19:0.185136 20:0.081170 23:0.322829 24:0.131007 25:0.057438 28:0.228442 29:0.161652 30:0.164565 31:0.072151 34:0.286959 35:0.203060 36:0.255076
